"","RTENAME","RouteID","evd400m","evd1km","evd4km","evd5km","evd8km","evd20km","lvd400m","lvd1km","lvd4km","lvd5km","lvd8km","lvd20km","pwt400m","pwt1km","pwt4km","pwt5km","pwt8km","pwt20km","pwm400m","pwm1km","pwm4km","pwm5km","pwm8km","pwm20km"
"857","HARLAND FLAT",92065,118.176244946258,118.30017966591,118.807730296357,118.739770117063,117.930574111808,117.738813676467,124.840208233186,125.503575031109,125.248376229153,125.425002364141,125.843381094992,126.03029839876,616.929681367577,619.429281686741,618.965769722104,620.424139763313,621.69841225603,634.632688470262,123.385936273515,123.885856337348,123.793153944421,124.084827952663,124.339682451206,126.926537694052
"858","PINE TREE",92066,119.235531408439,119.25580901213,119.249694763657,118.962796509974,118.45518386266,118.096053635847,126.253612997817,126.183521371762,126.681852048381,126.446893530903,126.539456434562,125.766052122096,663.027700559684,670.397893569294,670.884633291339,670.272685253311,670.83506870934,662.812996673217,132.605540111937,134.079578713859,134.176926658268,134.054537050662,134.167013741868,132.562599334643
"859","HIGHLIGHT",92067,122.220708609469,121.414411928409,121.446960696238,121.436106501032,121.090756853139,121.583296513722,128.382276150345,128.369423772473,128.798281527471,128.74713856107,128.41941770134,128.418247186893,607.120648752008,612.322363344186,634.692360730457,633.131569655934,639.192582723377,640.511946071912,121.424129750402,122.464472668837,126.938472146091,126.626313931187,127.838516544675,128.102389214382
"860","RIVERVIEW",92068,117.530131537969,117.891181294113,118.601026563315,118.653870575097,118.368271567664,117.668892630824,119.709789282513,119.665669875248,119.943133389838,119.919117795604,119.924965218029,119.958807624354,703.919701071396,707.135845240012,699.948064971944,698.970161942943,700.175837257133,700.13448239044,140.783940214279,141.427169048002,139.989612994389,139.794032388589,140.035167451427,140.026896478088
"861","NEWCASTLE",92069,120.002229622013,120.765517059211,121.082811632111,121.015199319147,120.673846053723,120.535028905684,129.015786151144,129.557490183631,128.613049108772,128.514779676303,127.87278103791,127.47375577962,604.554177039363,616.793847808638,637.311019224532,639.091369424934,647.935358093554,632.261465481196,120.910835407873,123.358769561728,127.462203844906,127.818273884987,129.587071618711,126.452293096239
"862","RAVEN",92070,126.897983004485,127.965914427104,127.420837663405,127.53612860582,127.629088618841,127.676536233853,130.430401816078,129.82802453123,129.84706003892,129.762275208322,129.628350127343,129.828198563952,592.024388301662,594.192338668711,607.126613209511,599.890326340767,609.837243869121,597.401706984317,118.404877660332,118.838467733742,121.425322641902,119.978065268153,121.967448773824,119.480341396863
"863","SODA LAKE",92071,127.892484957363,128.292000800039,129.387714657486,130.993025136481,135.22217783961,132.686850060789,125.268666448686,126.202225732351,126.099840029359,126.345791075901,126.762667146636,127.177435201075,2840.29663236541,3187.90489118015,3139.99530868937,3225.48051392305,3165.59056048391,2899.47320407359,568.059326473082,637.58097823603,627.999061737873,645.096102784611,633.118112096782,579.894640814718
"864","BUCKSKIN MTN",92072,142.479194993658,137.752575397948,137.486733428871,139.571921759489,141.597330838106,136.559527851848,130.949591687054,130.509157362288,128.685947243043,128.24199396689,127.631595375617,125.946692950337,3600.10520500459,3543.03486288151,3567.39068579187,3696.23245256995,3678.73376368787,3559.40715905873,720.021041000918,708.606972576301,713.478137158375,739.24649051399,735.746752737574,711.881431811745
"865","DANIEL",92073,120.911887916908,121.446912854593,120.310980543341,120.388536179872,120.241088476283,120.207180047076,130.024973870675,131.009975022548,130.822326610632,130.785376953798,130.735223202953,129.972733554664,856.89691257359,776.026475123724,898.705200153419,871.483768939425,943.442203580986,887.459149493746,171.379382514718,155.205295024745,179.741040030684,174.296753787885,188.688440716197,177.491829898749
"866","BOULDER",92074,117.996546031032,118.849408339591,121.291006765756,120.948127553099,120.781731478107,119.212253869954,128.459903376159,128.747905161541,130.540544445452,130.587477284558,130.506395690922,128.758065811013,499.571540772971,502.033446535521,545.511581294107,560.782192615971,598.575375687829,595.479662235162,99.9143081545941,100.406689307104,109.102316258821,112.156438523194,119.715075137566,119.095932447032
"867","BIG SANDY",92075,121.796193956638,122.037719466104,121.670445754119,121.36840646186,120.337232541556,122.715079554336,125.288779318068,125.423069695836,126.52030971036,126.556943157945,126.235862753395,125.335122017669,808.770022903097,1024.10324474986,948.721994564237,987.990009461983,1032.13324966377,1139.88913536819,161.754004580619,204.820648949971,189.744398912847,197.598001892397,206.426649932755,227.977827073639
"868","FARSON",92076,110.335892396692,110.263469711319,110.491030225395,110.709915605442,111.32748791821,110.956220708732,123.291086033187,123.081164167851,123.238012286563,123.37959241984,123.847391106858,124.645134599083,324.210364098117,342.030800359574,344.465512887061,338.134731358071,341.36745491077,336.365519183759,64.8420728196234,68.4061600719147,68.8931025774123,67.6269462716142,68.273490982154,67.2731038367519
"869","FIDDLER LK",92077,112.195805440712,111.669239950296,116.239686653731,119.222303575474,122.455331221427,124.887848778746,120.858077919979,121.896622802476,122.618477676709,123.176819404515,124.439922746368,124.240153328542,1808.68976014121,1694.02419099747,1778.21543631131,1846.11647807886,1736.54011609457,1741.60504316728,361.737952028242,338.804838199494,355.643087262262,369.223295615772,347.308023218914,348.321008633456
"870","SAND DRAW",92078,117.579936111542,116.927043779444,117.646894803767,117.723253729335,117.828499025903,117.464242456145,126.598740312664,126.362214475683,126.045070684567,125.665405543075,125.320254447629,124.738527618737,555.19423345328,614.933277630293,606.066772466217,623.101544654382,614.194176334661,654.88641797812,111.038846690656,122.986655526059,121.213354493243,124.620308930876,122.838835266932,130.977283595624
"871","SWEETWATER",92079,115.852647485349,116.139578617666,117.474757578593,117.690841712974,118.591998693713,118.957717115466,122.653797055199,122.286916256565,122.14246663496,122.292534538068,122.726327055093,122.720754841384,713.273614662974,733.776045984292,696.680050923082,708.228170854865,696.017929503431,730.466074531802,142.654722932595,146.755209196858,139.336010184616,141.645634170973,139.203585900686,146.09321490636
"872","GAS HILLS",92080,114.686898299951,114.51937066058,115.075187448579,115.242666594178,115.852343239394,115.021611546489,125.603054957322,125.009286028562,125.01161684706,124.964655823716,124.630234525815,123.310541997015,599.36708656214,618.877699606243,614.214839603364,611.733707230047,614.33783385779,611.379240638555,119.873417312428,123.775539921249,122.842967920673,122.346741446009,122.867566771558,122.275848127711
"873","BAIROIL",92081,111.275445765319,111.531731595761,112.814285059618,113.129346260622,113.421323075009,113.962588408897,126.380557405577,126.457438509552,125.749218001559,125.349598175523,125.050998804704,124.738473712347,669.068886697972,664.795685013125,673.596264025038,673.313704188336,681.127896803545,706.806763059252,133.813777339594,132.959137002625,134.719252805008,134.662740837667,136.225579360709,141.36135261185
"874","LAMONT",92082,116.970491330657,116.91241886366,118.187007190091,118.762475790408,119.491465041959,121.17153189401,129.077710260272,128.62942088306,128.199825003215,128.052809939716,127.693448747567,129.019466778811,717.464876746863,728.473026913139,778.785652660681,764.954736651698,765.123587603017,793.473147744517,143.492975349373,145.694605382628,155.757130532136,152.99094733034,153.024717520603,158.694629548903
"875","PATHFINDER",92083,115.679526157994,116.012941414377,116.309420490733,116.49715155201,117.231630894588,118.376274707485,123.995521791863,123.765265703706,123.241217236249,123.60136893883,124.294617038267,124.173707983494,668.850955043887,734.939466473483,758.487496612866,789.516825009406,774.525358758479,765.452845151847,133.770191008777,146.987893294697,151.697499322573,157.903365001881,154.905071751696,153.090569030369
"876","LEO",92084,124.122659628914,124.713581509252,124.414079021676,124.372463217447,124.764946469359,127.207529195678,127.721433524998,127.279414025211,127.65271376646,127.858441322582,129.245728659167,131.651704219639,967.924308655104,1020.48298940325,1113.58438444194,1075.40570882319,1097.04650096508,1072.82868481969,193.584861731021,204.096597880649,222.716876888387,215.081141764639,219.409300193015,214.565736963938
"877","SHIRLEY",92085,128.694392991746,128.874000063438,127.186157801769,126.708579014288,125.996856176217,126.638711113359,128.624861398454,128.577229535262,128.724354463165,128.811892240132,128.877675917016,128.755433116035,664.758147162834,685.936282317039,741.148412746939,754.459701176394,781.197841747198,784.260021555081,132.951629432567,137.187256463408,148.229682549388,150.891940235279,156.23956834944,156.852004311016
"878","WARBONNET",92086,119.332217937677,120.10668903832,122.204052405108,122.346350275385,121.834870951867,121.191095190045,130.212416254005,130.146952724261,128.249733657683,128.422402504253,128.542085913515,128.38144841379,1762.75087703875,1534.96415864874,1654.08226682662,1625.23313699165,1579.99972770865,1493.76928318185,352.550175407751,306.992831729748,330.816453365325,325.04662739833,315.999945541731,298.75385663637
"879","FLETCHER PK",92087,119.310089051487,120.276322089878,120.200508949419,119.961848659513,120.155038813646,119.52699818938,122.550332369114,122.74102463816,124.089783047876,124.426540607982,124.621760550341,124.800881487475,947.278311684307,900.734491078389,926.819859040968,929.665839433284,925.1067605541,984.90449915096,189.455662336861,180.146898215678,185.363971808194,185.933167886657,185.02135211082,196.980899830192
"880","SHAWNEE",92088,108.744946235239,108.650319714402,108.494753991681,108.692645219363,108.978652352098,108.98353526474,119.555915972299,119.75815758344,121.005137951907,121.048879898274,121.006008827481,121.541710265283,646.877970218103,645.988292655994,648.41738646992,647.546712964196,647.914300150881,641.507808762868,129.375594043621,129.197658531199,129.683477293984,129.509342592839,129.582860030176,128.301561752574
"881","MEADOWDALE",92089,120.366002247884,120.0973654973,120.015014627021,119.712435642804,119.774597316629,119.717848962176,120.175330549813,120.354729038925,121.361044056012,121.585081604168,122.908160754627,123.522819200752,732.430231789539,739.810225465431,732.996680811823,731.917021431558,726.523724322864,723.641367230179,146.486046357908,147.962045093086,146.599336162365,146.383404286312,145.304744864573,144.728273446036
"882","LUSK",92090,119.065535335734,119.260017267176,118.991264904026,119.178579528323,119.231687875371,118.946068141253,122.416670371172,121.858112372203,122.641043278871,122.753861627614,123.409602637601,123.626185728568,915.64831674698,892.105733571663,876.050798470292,877.872610136288,859.805606948338,842.352923206076,183.129663349396,178.421146714333,175.210159694058,175.574522027258,171.961121389668,168.470584641215
"883","LINGLE",92091,124.926376028373,123.274863149985,123.445605888537,123.004625244328,122.911385451372,123.166009159234,123.337229078235,123.179037009872,122.954340087841,123.494176546946,123.791932632778,124.252127179479,723.656705022838,728.549407985267,712.958793423713,714.940984614945,707.263494358489,713.186203891043,144.731341004568,145.709881597053,142.591758684743,142.988196922989,141.452698871698,142.637240778209
"884","DIAMONDVILLE",92092,116.403757978499,116.032507667652,116.978688406452,116.840373589249,116.693166250728,116.323424754851,124.206500037615,124.860064330242,125.605141951547,125.564860577385,125.64445157352,126.813751959576,545.67495996546,551.680807026359,562.030486517257,563.001858883106,567.913187814106,577.145173753151,109.134991993092,110.336161405272,112.406097303451,112.600371776621,113.582637562821,115.42903475063
"885","MTN VIEW",92093,117.231173221398,115.903646404355,115.979131556766,115.882686336673,115.869439035907,115.873109598078,123.218262408872,124.910514153069,125.883013056742,125.773593589947,125.468856532504,125.179570542612,863.209182020624,812.354497681999,822.107998122515,831.915114551227,856.412736151401,937.406156651142,172.641836404125,162.4708995364,164.421599624503,166.383022910245,171.28254723028,187.481231330228
"886","GREEN RIVER",92095,107.095808795455,107.558355405787,111.095564068694,111.099271268307,111.271419561674,111.035371346387,119.779608092644,120.803102340818,125.975859552885,126.165654584693,126.036450155355,126.282345238737,358.574482443645,378.419488527878,358.165168162608,364.346608395072,366.478492695173,366.004067077011,71.7148964887289,75.6838977055755,71.6330336325216,72.8693216790144,73.2956985390346,73.2008134154021
